"month","day","year","business_id","risk_category","inspection_score","zipcode","latitude","longitude"
2,14,2018,24279,"Low Risk",90,94122,37.758941,-122.48591
2,14,2018,24279,"Moderate Risk",90,94122,37.758941,-122.48591
3,5,2019,24279,"Moderate Risk",85,94122,37.758941,-122.48591
1,11,2017,24534,"Moderate Risk",92,94107,37.778534,-122.393219
7,18,2019,24534,"Moderate Risk",88,94107,37.778534,-122.393219
11,30,2016,24572,"Low Risk",87,94122,37.753608,-122.491313
11,29,2018,24572,"Low Risk",81,94122,37.753608,-122.491313
11,29,2018,24572,"Moderate Risk",81,94122,37.753608,-122.491313
7,16,2019,24572,"Low Risk",69,94122,37.753608,-122.491313
3,8,2017,25151,"Low Risk",94,94102,37.7877,-122.408345
6,10,2019,25151,"Low Risk",98,94102,37.7877,-122.408345
4,23,2018,25160,"None",100,94102,37.7877,-122.408345
4,23,2018,25161,"Moderate Risk",94,94102,37.7877,-122.408345
4,23,2018,25161,"Low Risk",94,94102,37.7877,-122.408345
6,10,2019,25161,"Low Risk",96,94102,37.7877,-122.408345
4,23,2018,25162,"None",100,94102,37.7877,-122.408345
6,10,2019,25162,"Moderate Risk",92,94102,37.7877,-122.408345
6,10,2019,25163,"Low Risk",98,94102,37.7877,-122.408345
12,21,2016,25301,"Moderate Risk",81,94103,37.784404,-122.401339
1,18,2018,25301,"Low Risk",90,94103,37.784404,-122.401339
6,26,2019,25301,"Low Risk",85,94103,37.784404,-122.401339
11,14,2017,25374,"High Risk",86,94111,37.801285,-122.400404
11,14,2017,25374,"High Risk",86,94111,37.801285,-122.400404
2,5,2019,25374,"Low Risk",85,94111,37.801285,-122.400404
2,5,2019,25374,"Moderate Risk",85,94111,37.801285,-122.400404
8,21,2019,25374,"Moderate Risk",85,94111,37.801285,-122.400404
8,21,2019,25374,"Low Risk",85,94111,37.801285,-122.400404
8,16,2019,25651,"Moderate Risk",88,94109,37.787794,-122.421924
7,21,2017,25777,"Moderate Risk",85,94114,37.766357,-122.428864
7,21,2017,25777,"High Risk",85,94114,37.766357,-122.428864
7,21,2017,25777,"Low Risk",85,94114,37.766357,-122.428864
3,30,2017,26149,"Moderate Risk",88,94103,37.784317,-122.407563
5,16,2018,26149,"Low Risk",92,94103,37.784317,-122.407563
4,24,2017,26340,"Moderate Risk",75,94133,37.797704,-122.408058
4,24,2017,26340,"Low Risk",75,94133,37.797704,-122.408058
4,24,2017,26340,"Moderate Risk",75,94133,37.797704,-122.408058
5,14,2018,26340,"Moderate Risk",85,94133,37.797704,-122.408058
5,14,2018,26340,"Low Risk",85,94133,37.797704,-122.408058
2,10,2017,26341,"Moderate Risk",94,94115,37.788113,-122.432147
10,4,2017,26343,"Low Risk",96,94102,37.784734,-122.413776
7,31,2018,26343,"Moderate Risk",90,94102,37.784734,-122.413776
7,31,2018,26343,"Low Risk",90,94102,37.784734,-122.413776
7,31,2018,26343,"Moderate Risk",90,94102,37.784734,-122.413776
1,19,2017,26379,"Low Risk",90,94122,37.763983,-122.46709
1,19,2017,26379,"Low Risk",90,94122,37.763983,-122.46709
2,5,2018,27055,"Moderate Risk",90,94131,37.73967,-122.425623
4,3,2019,27055,"None",100,94131,37.73967,-122.425623
10,10,2017,27306,"Moderate Risk",96,94110,37.759824,-122.423577
5,3,2018,27306,"None",100,94110,37.759824,-122.423577
10,17,2017,27350,"Moderate Risk",83,94110,37.761965,-122.417948
10,17,2017,27350,"High Risk",83,94110,37.761965,-122.417948
10,17,2017,27350,"Moderate Risk",83,94110,37.761965,-122.417948
6,27,2019,27350,"Moderate Risk",75,94110,37.761965,-122.417948
2,14,2017,27472,"Moderate Risk",88,94111,37.8032,-122.402841
2,14,2017,27472,"Moderate Risk",88,94111,37.8032,-122.402841
6,13,2018,27472,"Low Risk",94,94111,37.8032,-122.402841
6,13,2018,27472,"Low Risk",94,94111,37.8032,-122.402841
6,13,2018,27472,"Low Risk",94,94111,37.8032,-122.402841
10,11,2017,27791,"None",100,94111,37.795108,-122.396184
4,7,2017,27799,"High Risk",84,94103,37.784848,-122.406892
1,30,2018,27799,"Moderate Risk",92,94103,37.784848,-122.406892
12,18,2018,27799,"Moderate Risk",88,94103,37.784848,-122.406892
5,10,2017,27801,"None",91,94105,37.787764,-122.397089
7,10,2019,27851,"None",100,94109,37.789548,-122.413964
9,25,2019,27874,"Low Risk",90,94121,37.784038,-122.481982
3,6,2017,27947,"Moderate Risk",96,94103,37.770728,-122.402962
2,12,2018,27949,"Low Risk",84,94121,37.775663,-122.497959
2,12,2018,27949,"Low Risk",84,94121,37.775663,-122.497959
9,10,2018,27949,"Low Risk",70,94121,37.775663,-122.497959
9,10,2018,27949,"Low Risk",70,94121,37.775663,-122.497959
9,10,2018,27949,"High Risk",70,94121,37.775663,-122.497959
9,10,2018,27949,"Moderate Risk",70,94121,37.775663,-122.497959
9,10,2018,27949,"High Risk",70,94121,37.775663,-122.497959
9,10,2018,27949,"Low Risk",70,94121,37.775663,-122.497959
9,23,2019,27949,"Moderate Risk",82,94121,37.775663,-122.497959
9,23,2019,27949,"Moderate Risk",82,94121,37.775663,-122.497959
9,25,2017,27964,"Moderate Risk",83,94103,37.766408,-122.422055
9,25,2017,27964,"Low Risk",83,94103,37.766408,-122.422055
12,12,2017,28044,"Low Risk",98,94103,37.784848,-122.406892
5,10,2017,28206,"Low Risk",74,94103,37.784679,-122.407061
5,10,2017,28206,"Low Risk",74,94103,37.784679,-122.407061
3,5,2018,28206,"Moderate Risk",90,94103,37.784679,-122.407061
6,6,2019,28206,"Low Risk",96,94103,37.784679,-122.407061
9,5,2017,28318,"Moderate Risk",89,94133,37.806337,-122.415814
3,20,2018,28318,"High Risk",87,94133,37.806337,-122.415814
3,20,2018,28318,"Moderate Risk",87,94133,37.806337,-122.415814
4,22,2019,28318,"Moderate Risk",88,94133,37.806337,-122.415814
1,31,2017,28468,"Low Risk",90,94102,37.787128,-122.410365
1,31,2017,28468,"Moderate Risk",90,94102,37.787128,-122.410365
3,21,2018,28468,"Low Risk",94,94102,37.787128,-122.410365
3,3,2017,28843,"Low Risk",92,94105,37.788727,-122.398288
3,3,2017,28843,"Moderate Risk",92,94105,37.788727,-122.398288
1,4,2019,28843,"Low Risk",88,94105,37.788727,-122.398288
7,11,2019,28843,"Low Risk",89,94105,37.788727,-122.398288
6,19,2017,28976,"None",100,94110,37.742998,-122.421638
8,26,2019,28976,"Low Risk",98,94110,37.742998,-122.421638
6,27,2017,29304,"Low Risk",79,94123,37.796927,-122.436974
1,30,2018,29428,"High Risk",81,94123,37.796989,-122.435873
1,30,2018,29428,"Moderate Risk",81,94123,37.796989,-122.435873
1,30,2018,29428,"Moderate Risk",81,94123,37.796989,-122.435873
7,23,2018,29428,"High Risk",85,94123,37.796989,-122.435873
12,18,2017,29429,"Low Risk",85,94123,37.800407,-122.437796
12,18,2017,29429,"High Risk",85,94123,37.800407,-122.437796
6,26,2019,29429,"Low Risk",90,94123,37.800407,-122.437796
2,17,2017,29948,"High Risk",89,94103,37.783074,-122.406922
2,5,2018,29948,"Moderate Risk",92,94103,37.783074,-122.406922
5,16,2019,29948,"Moderate Risk",71,94103,37.783074,-122.406922
5,16,2019,29948,"High Risk",71,94103,37.783074,-122.406922
5,16,2019,29948,"High Risk",71,94103,37.783074,-122.406922
12,27,2016,29950,"Low Risk",96,94133,37.802479,-122.411234
12,27,2016,29950,"Low Risk",96,94133,37.802479,-122.411234
10,1,2019,29950,"Low Risk",98,94133,37.802479,-122.411234
12,12,2017,29956,"Low Risk",96,94108,37.790648,-122.405183
8,27,2019,29956,"Moderate Risk",90,94108,37.790648,-122.405183
2,27,2017,30156,"None",100,94108,37.791538,-122.413334
2,14,2018,30156,"Low Risk",98,94108,37.791538,-122.413334
5,9,2018,30478,"Low Risk",96,94102,37.773043,-122.406567
1,6,2017,30532,"Low Risk",96,94124,37.730959,-122.39194
7,31,2018,30532,"Moderate Risk",78,94124,37.730959,-122.39194
7,31,2018,30532,"Low Risk",78,94124,37.730959,-122.39194
7,31,2018,30532,"Moderate Risk",78,94124,37.730959,-122.39194
3,12,2019,30532,"Moderate Risk",81,94124,37.730959,-122.39194
3,12,2019,30532,"High Risk",81,94124,37.730959,-122.39194
3,12,2019,30532,"Low Risk",81,94124,37.730959,-122.39194
9,25,2019,30532,"Low Risk",78,94124,37.730959,-122.39194
9,25,2019,30532,"Moderate Risk",78,94124,37.730959,-122.39194
2,2,2017,31568,"Moderate Risk",90,94102,37.786709,-122.413068
2,2,2017,31568,"Low Risk",90,94102,37.786709,-122.413068
2,2,2017,31568,"Low Risk",90,94102,37.786709,-122.413068
3,21,2018,31568,"Moderate Risk",90,94102,37.786709,-122.413068
3,21,2018,31568,"Moderate Risk",90,94102,37.786709,-122.413068
3,21,2018,31568,"Low Risk",90,94102,37.786709,-122.413068
2,27,2019,31568,"Moderate Risk",81,94102,37.786709,-122.413068
2,27,2019,31568,"Low Risk",81,94102,37.786709,-122.413068
2,27,2019,31568,"Low Risk",81,94102,37.786709,-122.413068
3,28,2017,32170,"High Risk",89,94110,37.752813,-122.408799
10,17,2017,32170,"Low Risk",88,94110,37.752813,-122.408799
3,19,2018,32170,"Moderate Risk",92,94110,37.752813,-122.408799
3,19,2018,32170,"Low Risk",92,94110,37.752813,-122.408799
4,5,2019,32170,"Low Risk",84,94110,37.752813,-122.408799
4,5,2019,32170,"Low Risk",84,94110,37.752813,-122.408799
5,23,2017,32556,"Low Risk",96,94121,37.779853,-122.509128
6,20,2018,32556,"Moderate Risk",77,94121,37.779853,-122.509128
6,20,2018,32556,"Moderate Risk",77,94121,37.779853,-122.509128
6,20,2018,32556,"High Risk",77,94121,37.779853,-122.509128
9,9,2019,32556,"Moderate Risk",75,94121,37.779853,-122.509128
3,14,2019,32586,"Low Risk",94,94103,37.776494,-122.408562
8,4,2017,32625,"Low Risk",86,94118,37.780712,-122.4687
8,4,2017,32625,"Moderate Risk",86,94118,37.780712,-122.4687
8,4,2017,32625,"Low Risk",86,94118,37.780712,-122.4687
8,4,2017,32625,"Moderate Risk",86,94118,37.780712,-122.4687
8,2,2018,32625,"Low Risk",92,94118,37.780712,-122.4687
10,3,2017,32654,"High Risk",80,94103,37.765553,-122.410779
10,3,2017,32654,"Low Risk",80,94103,37.765553,-122.410779
5,29,2018,32654,"Low Risk",76,94103,37.765553,-122.410779
5,29,2018,32654,"High Risk",76,94103,37.765553,-122.410779
1,9,2019,32654,"Low Risk",77,94103,37.765553,-122.410779
1,9,2019,32654,"High Risk",77,94103,37.765553,-122.410779
8,21,2019,32654,"Moderate Risk",86,94103,37.765553,-122.410779
8,21,2019,32654,"Low Risk",86,94103,37.765553,-122.410779
1,10,2017,32671,"Low Risk",70,94110,37.752512,-122.415109
1,10,2017,32671,"High Risk",70,94110,37.752512,-122.415109
9,20,2017,32671,"Moderate Risk",86,94110,37.752512,-122.415109
9,20,2017,32671,"Low Risk",86,94110,37.752512,-122.415109
9,20,2017,32671,"Low Risk",86,94110,37.752512,-122.415109
9,20,2017,32671,"Low Risk",86,94110,37.752512,-122.415109
5,8,2018,32671,"Low Risk",75,94110,37.752512,-122.415109
5,8,2018,32671,"Low Risk",75,94110,37.752512,-122.415109
5,8,2018,32671,"Moderate Risk",75,94110,37.752512,-122.415109
5,8,2018,32671,"Low Risk",75,94110,37.752512,-122.415109
4,15,2019,32671,"Moderate Risk",84,94110,37.752512,-122.415109
4,15,2019,32671,"Moderate Risk",84,94110,37.752512,-122.415109
4,19,2018,32698,"Low Risk",84,94121,37.773438,-122.506651
7,19,2017,32702,"High Risk",82,94102,37.776924,-122.424666
7,19,2017,32702,"High Risk",82,94102,37.776924,-122.424666
7,19,2017,32702,"Moderate Risk",82,94102,37.776924,-122.424666
2,2,2018,32702,"Low Risk",86,94102,37.776924,-122.424666
2,2,2018,32702,"Moderate Risk",86,94102,37.776924,-122.424666
11,19,2018,32702,"Moderate Risk",88,94102,37.776924,-122.424666
4,18,2017,32729,"Low Risk",83,94102,37.782488,-122.412267
1,2,2018,32729,"Low Risk",89,94102,37.782488,-122.412267
2,14,2018,32733,"Low Risk",94,94110,37.757693,-122.421136
9,23,2019,32733,"Low Risk",98,94110,37.757693,-122.421136
12,16,2016,32736,"Low Risk",90,94102,37.789664,-122.408724
3,19,2018,32736,"Moderate Risk",90,94102,37.789664,-122.408724
3,19,2018,32736,"Low Risk",90,94102,37.789664,-122.408724
5,3,2017,32738,"Low Risk",92,94131,37.733934,-122.434095
5,3,2017,32738,"Low Risk",92,94131,37.733934,-122.434095
5,31,2018,32738,"Low Risk",92,94131,37.733934,-122.434095
11,16,2017,32818,"Moderate Risk",92,94112,37.708887,-122.452619
1,30,2019,32818,"Moderate Risk",94,94112,37.708887,-122.452619
2,9,2017,32872,"Low Risk",80,94102,37.788823,-122.411507
2,9,2017,32872,"Low Risk",80,94102,37.788823,-122.411507
10,31,2017,32872,"Low Risk",96,94102,37.788823,-122.411507
5,3,2019,32872,"High Risk",93,94102,37.788823,-122.411507
1,23,2019,32887,"High Risk",65,94103,37.768035,-122.42448
1,23,2019,32887,"Low Risk",65,94103,37.768035,-122.42448
1,23,2019,32887,"Moderate Risk",65,94103,37.768035,-122.42448
5,1,2018,32919,"Low Risk",70,94109,37.783559,-122.41595
5,1,2018,32919,"Low Risk",70,94109,37.783559,-122.41595
8,10,2017,32925,"High Risk",78,94110,37.752073,-122.420939
3,6,2018,32925,"Low Risk",90,94110,37.752073,-122.420939
12,5,2018,32925,"Moderate Risk",82,94110,37.752073,-122.420939
12,5,2018,32925,"Moderate Risk",82,94110,37.752073,-122.420939
8,21,2019,32925,"Low Risk",87,94110,37.752073,-122.420939
8,30,2019,33011,"Low Risk",94,94111,37.797076,-122.400821
7,6,2018,33014,"Moderate Risk",90,94109,37.786108,-122.425764
2,27,2017,33054,"Low Risk",98,94111,37.797076,-122.400821
9,12,2017,33056,"High Risk",85,94104,37.789575,-122.401091
9,12,2017,33056,"Low Risk",85,94104,37.789575,-122.401091
9,12,2017,33056,"Low Risk",85,94104,37.789575,-122.401091
2,1,2019,33056,"Moderate Risk",92,94104,37.789575,-122.401091
8,15,2017,33084,"Low Risk",96,94102,37.776257,-122.424648
4,11,2018,33084,"Low Risk",94,94102,37.776257,-122.424648
4,11,2018,33084,"Low Risk",94,94102,37.776257,-122.424648
5,23,2017,33093,"Low Risk",94,94132,37.733944,-122.490438
12,6,2017,33093,"None",100,94132,37.733944,-122.490438
9,25,2018,33096,"Moderate Risk",90,94117,37.775813,-122.446047
1,29,2019,33113,"High Risk",82,94102,37.785446,-122.412972
1,29,2019,33113,"Low Risk",82,94102,37.785446,-122.412972
8,5,2019,33113,"Low Risk",88,94102,37.785446,-122.412972
9,25,2017,33125,"Low Risk",90,94108,37.790947,-122.404026
9,25,2017,33125,"Moderate Risk",90,94108,37.790947,-122.404026
8,21,2019,33125,"Low Risk",75,94108,37.790947,-122.404026
8,21,2019,33125,"High Risk",75,94108,37.790947,-122.404026
9,14,2017,33145,"Low Risk",90,94133,37.807888,-122.414027
9,14,2017,33145,"Low Risk",90,94133,37.807888,-122.414027
9,14,2017,33145,"Low Risk",90,94133,37.807888,-122.414027
7,22,2019,33145,"Low Risk",94,94133,37.807888,-122.414027
7,22,2019,33145,"Low Risk",94,94133,37.807888,-122.414027
12,5,2016,33160,"Low Risk",94,94158,37.770518,-122.386525
9,8,2017,33198,"Low Risk",87,94133,37.807923,-122.417887
4,25,2019,33222,"High Risk",87,94111,37.793614,-122.396517
4,25,2019,33222,"Moderate Risk",87,94111,37.793614,-122.396517
11,10,2016,33315,"Low Risk",98,94132,37.720894,-122.478029
9,26,2017,33315,"Moderate Risk",96,94132,37.720894,-122.478029
8,15,2017,33375,"High Risk",83,94132,37.721453,-122.48629
8,15,2017,33378,"Low Risk",90,94132,37.73017,-122.502535
8,15,2017,33378,"Moderate Risk",90,94132,37.73017,-122.502535
8,15,2017,33379,"Low Risk",81,94132,37.73017,-122.502535
8,15,2017,33379,"Low Risk",81,94132,37.73017,-122.502535
8,15,2017,33379,"Low Risk",81,94132,37.73017,-122.502535
8,15,2017,33379,"High Risk",81,94132,37.73017,-122.502535
10,28,2016,33386,"Moderate Risk",90,94133,37.799065,-122.408355
2,28,2018,33386,"Low Risk",92,94133,37.799065,-122.408355
10,30,2017,33413,"Low Risk",91,94115,37.780021,-122.435468
10,30,2017,33413,"High Risk",91,94115,37.780021,-122.435468
5,16,2018,33413,"None",100,94115,37.780021,-122.435468
10,29,2018,33413,"None",100,94115,37.780021,-122.435468
2,26,2019,33448,"None",78,94105,37.788297,-122.400219
7,11,2019,33448,"Low Risk",91,94105,37.788297,-122.400219
7,11,2019,33448,"High Risk",91,94105,37.788297,-122.400219
3,20,2017,33467,"Moderate Risk",90,94103,37.78678,-122.402535
1,3,2018,33467,"Low Risk",94,94103,37.78678,-122.402535
3,6,2019,33467,"Low Risk",94,94103,37.78678,-122.402535
10,4,2016,33468,"Moderate Risk",84,94102,37.776623,-122.424787
8,14,2018,33468,"Low Risk",85,94102,37.776623,-122.424787
8,14,2018,33468,"Moderate Risk",85,94102,37.776623,-122.424787
8,14,2018,33468,"Low Risk",85,94102,37.776623,-122.424787
10,10,2017,33516,"Low Risk",90,94104,37.792921,-122.402296
3,2,2017,33527,"Low Risk",85,94115,37.782817,-122.432577
3,2,2017,33527,"High Risk",85,94115,37.782817,-122.432577
3,2,2017,33527,"Moderate Risk",85,94115,37.782817,-122.432577
1,8,2019,33527,"Low Risk",80,94115,37.782817,-122.432577
3,5,2018,33564,"Low Risk",94,94115,37.78238,-122.432592
1,16,2018,33591,"Moderate Risk",87,94122,37.754218,-122.477102
4,8,2019,33619,"Low Risk",94,94124,37.739326,-122.390276
10,18,2016,33700,"Low Risk",94,94110,37.749194,-122.418116
6,14,2018,33700,"Moderate Risk",87,94110,37.749194,-122.418116
6,14,2018,33700,"Low Risk",87,94110,37.749194,-122.418116
11,29,2017,33712,"Low Risk",84,94108,37.793598,-122.406097
11,29,2017,33712,"Low Risk",84,94108,37.793598,-122.406097
11,29,2017,33712,"Moderate Risk",84,94108,37.793598,-122.406097
8,17,2018,33712,"Low Risk",71,94108,37.793598,-122.406097
8,17,2018,33712,"Low Risk",71,94108,37.793598,-122.406097
8,17,2018,33712,"Low Risk",71,94108,37.793598,-122.406097
8,17,2018,33712,"Low Risk",71,94108,37.793598,-122.406097
8,17,2018,33712,"Moderate Risk",71,94108,37.793598,-122.406097
8,17,2018,33712,"Moderate Risk",71,94108,37.793598,-122.406097
8,17,2018,33712,"Low Risk",71,94108,37.793598,-122.406097
2,28,2019,33747,"High Risk",85,94111,37.802673,-122.400867
9,9,2019,33747,"Moderate Risk",81,94111,37.802673,-122.400867
8,21,2018,33831,"Moderate Risk",96,94114,37.761209,-122.4351
10,18,2016,33851,"High Risk",85,94107,37.764987,-122.399872
10,18,2016,33851,"Low Risk",85,94107,37.764987,-122.399872
10,18,2016,33851,"Low Risk",85,94107,37.764987,-122.399872
10,18,2016,33851,"Low Risk",85,94107,37.764987,-122.399872
3,15,2019,33851,"Low Risk",69,94107,37.764987,-122.399872
3,15,2019,33851,"High Risk",69,94107,37.764987,-122.399872
11,1,2018,33865,"Moderate Risk",92,94122,37.758941,-122.48591
10,6,2016,33911,"High Risk",68,94118,37.783093,-122.460649
10,6,2016,33911,"Low Risk",68,94118,37.783093,-122.460649
10,6,2016,33911,"Moderate Risk",68,94118,37.783093,-122.460649
10,6,2016,33911,"Moderate Risk",68,94118,37.783093,-122.460649
1,10,2018,33911,"Low Risk",92,94118,37.783093,-122.460649
1,10,2018,33911,"Moderate Risk",92,94118,37.783093,-122.460649
5,6,2019,33911,"High Risk",91,94118,37.783093,-122.460649
5,6,2019,33911,"Low Risk",91,94118,37.783093,-122.460649
3,29,2017,33914,"Low Risk",83,94132,37.711185,-122.46779
4,10,2019,33914,"Low Risk",94,94132,37.711185,-122.46779
11,14,2017,33916,"Moderate Risk",85,94103,37.777374,-122.407108
11,14,2017,33916,"High Risk",85,94103,37.777374,-122.407108
11,14,2017,33916,"Moderate Risk",85,94103,37.777374,-122.407108
2,13,2019,33916,"Moderate Risk",88,94103,37.777374,-122.407108
8,29,2019,33916,"Moderate Risk",82,94103,37.777374,-122.407108
8,29,2019,33916,"Low Risk",82,94103,37.777374,-122.407108
9,27,2017,33920,"Moderate Risk",84,94102,37.780989,-122.413686
2,22,2018,33920,"Moderate Risk",70,94102,37.780989,-122.413686
2,22,2018,33920,"Low Risk",70,94102,37.780989,-122.413686
2,22,2018,33920,"High Risk",70,94102,37.780989,-122.413686
2,22,2018,33920,"Moderate Risk",70,94102,37.780989,-122.413686
1,30,2018,33940,"Moderate Risk",90,94107,37.760018,-122.396813
1,20,2017,33945,"Moderate Risk",90,94105,37.790697,-122.399563
12,13,2018,33945,"Low Risk",89,94105,37.790697,-122.399563
7,8,2019,33945,"Moderate Risk",94,94105,37.790697,-122.399563
1,9,2017,33999,"Low Risk",90,94133,37.796484,-122.408394
11,15,2017,33999,"Moderate Risk",92,94133,37.796484,-122.408394
5,13,2019,33999,"Low Risk",85,94133,37.796484,-122.408394
1,2,2018,34033,"High Risk",83,94109,37.795468,-122.418474
1,2,2018,34033,"Moderate Risk",83,94109,37.795468,-122.418474
9,20,2019,34046,"Moderate Risk",86,94121,37.779373,-122.4999
9,20,2019,34046,"Low Risk",86,94121,37.779373,-122.4999
9,20,2019,34046,"Moderate Risk",86,94121,37.779373,-122.4999
10,28,2016,34066,"Moderate Risk",90,94115,37.785872,-122.437335
10,28,2016,34066,"Moderate Risk",90,94115,37.785872,-122.437335
5,4,2018,34066,"Low Risk",96,94115,37.785872,-122.437335
1,24,2019,34066,"Moderate Risk",84,94115,37.785872,-122.437335
8,29,2019,34066,"Low Risk",84,94115,37.785872,-122.437335
8,29,2019,34066,"High Risk",84,94115,37.785872,-122.437335
12,12,2017,34102,"Moderate Risk",88,94112,37.71444,-122.436835
3,26,2018,34181,"Moderate Risk",92,94103,37.763287,-122.410325
3,26,2018,34181,"Moderate Risk",92,94103,37.763287,-122.410325
1,2,2019,34181,"Low Risk",86,94103,37.763287,-122.410325
6,28,2017,34186,"Moderate Risk",86,94109,37.786528,-122.415064
8,1,2018,34186,"Low Risk",96,94109,37.786528,-122.415064
10,6,2017,34220,"Low Risk",96,94133,37.80824,-122.410189
